Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-69077,PB|Faux Real Burger|VEGAN,FEAST,Yellow,False,True,False,590.0482016728059,3.3303674706270128,1.5212871686070852,39.14,1957.93,226.68,1.28,15.04,752.19,0.58
R-69079,PB|Fries & Gravy|VEGAN,FEAST,Green,False,False,True,163.9245142857143,1.7279285714285717,0.3416571428571418,6.21,245.39,63.05,0.66,2.39,94.38,0.13
R-69078,PB|Harvest Burger|VEGAN,FEAST,Red,True,False,False,4138.017055345007,32.46568021548816,12.52281113779117,189.92,7486.86,1589.73,12.47,72.96,2876.28,4.81
R-69075,PB|Shroom Burger|VEGAN,FEAST,Yellow,False,True,False,430.1552239228059,3.4986061206270125,1.0494762986070851,45.82,2218.27,175.36,1.43,18.68,904.32,0.43
R-64371,PEANUT BUTTER BAR - GF,FT DESSERTS,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-66611,Pecan Danish & Coffee,FT BAKERY,Green,False,False,True,635.341755789485,0.7253615789473703,0.0,4.19,578.81,161.62,0.18,1.07,147.24,0.0
R-45088,Pho Pork Belly & Noodle,FEAST,Green,False,False,True,1710.8154012335972,17.531365239073402,2.377102499999989,400.07,6940.3,180.4,1.85,42.19,731.83,0.25
R-44861,Pho Veg with Black Garlic Tofu,FEAST,Green,False,False,True,597.9801837335972,2.5898464890734,1.0011977466214443,196.39,837.8,69.67,0.3,22.88,97.61,0.12
R-44368,Pickled Cabbage,FEAST,Green,False,False,True,254.8531933333333,0.90406,0.3863793333333333,7.02,300.01,254.85,0.9,7.02,300.01,0.39
R-67029,PIE a la MODE,DESSERTS,Green,False,False,True,341.83454805,1.3802572999999996,0.3146455949999913,1.45,1498.78,147.31,0.59,0.62,645.89,0.14
R-44526,Pita Chips,FEAST,Yellow,False,True,False,54.17984375,0.01359375,0.2536281249999999,3.24,236.74,180.6,0.05,10.8,789.13,0.85
R-38891,PITA THICK,FEAST,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-70603,PLATTER|Antipasto,FEAST,Yellow,False,True,False,24695.31811152099,218.79773300323163,67.71876931737629,3520.96,176329.82,233.95,2.07,33.36,1670.42,0.64
R-53895,PLATTER|Fruit|FORMAL,FEAST,Red,True,False,False,3047.91997489137,17.129080722174983,4.311586398940387,155.51,5418.77,761.98,4.28,38.88,1354.69,1.08
R-53894,PLATTER|Vegetable|FORMAL,FEAST,Red,True,False,False,4086.243998593906,34.10193603163446,6.887643457929965,220.24,16421.34,817.25,6.82,44.05,3284.27,1.38
R-65364,POP| Kutsinta|JA,SPECIALS,Green,False,False,True,211.2251209117647,0.6321488529411765,0.3297682970588205,54.94,744.56,123.52,0.37,32.13,435.42,0.19
R-58419,POP| Salted Caramel Apple Bars,SPECIALS,Yellow,False,True,False,111.7908123846154,0.6266626923076923,0.1373164999999999,5.02,414.59,429.96,2.41,19.31,1594.58,0.53
R-58735,POP|Autumn Leaves|SIDE,SPECIALS,Yellow,False,True,False,256.8680875,1.968725,0.608899375,31.27,1395.68,223.36,1.71,27.19,1213.63,0.53
R-61107,POP|ChileRelleno,SPECIALS,Yellow,False,True,False,1026.093655997983,12.75852658108118,2.339274045567219,171.1,4766.69,287.42,3.57,47.93,1335.21,0.66
R-64864,POP|Flatbread| Shrimp Alfredo,FT MERCANTE,Red,True,False,False,1704.351263904984,10.854500432583023,1.197798047443402,181.97,8300.35,771.2,4.91,82.34,3755.81,0.54
R-64253,POP|Marinated Tofu SIDE,FEAST,Green,False,False,True,208.6941,0.711825,0.5212049999999999,1.07,25.57,231.88,0.79,1.19,28.41,0.58
R-65750,POP|Miso Energy Bowl|JA,SPECIALS,Green,False,False,True,649.3293224584844,2.494474185488636,1.317099899899941,155.09,2238.53,149.96,0.58,35.82,516.98,0.3
R-58418,POP|Squash&Spinach Lasagna,SPECIALS,Red,True,False,False,1232.380705594065,12.632283450384694,1.6527365163236811,207.27,10444.55,560.17,5.74,94.21,4747.52,0.75
R-65362,POP|Stuffed Pork Loin|PLATE|JA,SPECIALS,Red,True,False,False,2814.832419273846,31.306889965017447,5.228934550747181,397.17,14847.3,804.24,8.94,113.48,4242.09,1.49
R-64252,POP|Thai Pork Belly SIDE,FEAST,Red,True,False,False,1166.6439375,14.9949375,2.4380437499999883,204.06,6108.7,1296.27,16.66,226.73,6787.44,2.71
R-64249,POP|Thai Rice Bowl +1 Pork,FEAST,Red,True,False,False,1600.269730990348,16.86433638912328,3.0984440311485653,379.37,9321.3,355.62,3.75,84.3,2071.4,0.69
R-64248,POP|Thai Rice Bowl +1 Tofu,FEAST,Green,False,False,True,642.3198934903481,2.581223889123279,1.181605281148577,176.38,3238.18,142.74,0.57,39.2,719.6,0.26
R-64247,POP|Thai Rice Bowl|BASE,FEAST,Green,False,False,True,433.62579349034814,1.869398889123279,0.6604002811485772,175.31,3212.61,120.45,0.52,48.7,892.39,0.18
R-54709,POP2|Chocolate Decadence Tart,FEAST,Yellow,False,True,False,329.3342982321187,0.77433935560054,1.1821282037786738,56.27,3521.3,191.47,0.45,32.72,2047.27,0.69
R-54706,POP2|Glazed Trumpet Bowl,FEAST,Green,False,False,True,314.53100941958854,3.192098274896165,0.678167248024727,17.02,594.46,56.88,0.58,3.08,107.5,0.12
R-54704,POP2|Oystermari Bowl,FEAST,Green,False,False,True,541.5880196876029,2.2238477704851896,1.1592422996273193,133.24,2643.96,120.35,0.49,29.61,587.55,0.26
R-54701,POP2|Sunomono Salad,FEAST,Green,False,False,True,511.3819504220527,2.359499930178182,0.6084551930386018,117.5,750.56,117.02,0.54,26.89,171.75,0.14
R-66100,POPAR| Corn & Wild Rice Salad,SPECIALS,Green,False,False,True,347.2071050465417,1.3131322119955378,0.7538606682683329,67.12,334.7,117.7,0.45,22.75,113.46,0.26
R-66081,POPAR|Bannock & Salmon,SPECIALS,Yellow,False,True,False,1032.737918214947,11.99762036987823,1.6410189143388303,222.85,2900.1,240.73,2.8,51.95,676.01,0.38
R-38352,PORK CHOP,FT STICKS AND SPOONS,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-48669,PORK CUTLET (JAPANESE),FT STICKS AND SPOONS,Red,True,False,False,1130.6227826556958,15.272003818000956,2.41730060432514,208.18,6237.91,983.15,13.28,181.03,5424.27,2.1
R-46938,PORK KEBOB PLATE,FT OASIS/CHAAT,Red,True,False,False,3514.3662749353407,43.63607935990772,8.008969203053937,587.32,18388.13,644.55,8.0,107.72,3372.47,1.47
R-44373,Potatoes Sumac,FEAST,Green,False,False,True,81.75851017885714,0.994057236,0.1167423738857142,0.63,20.09,45.42,0.55,0.35,11.16,0.06
R-44829,Potatoes-Cajun Fried,FEAST,Green,False,False,True,128.5640829885812,1.29826535022245,0.2231336131025589,0.74,20.61,64.28,0.65,0.37,10.3,0.11
R-63579,POWERADE BLUE RASPBERRY 0 SUGA,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-64235,PRETZEL THINS,FT GRAB & GO,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-63545,PROMO - 2 FOR $5 - AHA 500ml /,FT BEVERAGES,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-64349,PUMPKIN CHEESECAKE (tr),FT DESSERTS,Red,True,False,False,19703.21110400269,206.31055800002815,23.12977960000316,3448.02,177924.83,891.04,9.33,155.93,8046.31,1.05
R-39329,PUMPKIN PANCAKE(2),FT GRILL BREAKFAST,Red,True,False,False,279.0633916666667,2.6419375000000005,0.8888749999999832,71.77,2198.71,348.83,3.3,89.71,2748.39,1.11
R-59288,Q'TINE 3  MEAL PACKAGE,MISC.,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-59289,Q'TINE MEALS SINGLE,FT UCARE - BOXES,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-64330,QUINOA DATE SQ-GF,FT DESSERTS,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-64342,RAINBOW TRAIL MIX,FT GRAB & GO,Green,False,False,True,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24
R-44384,Ras El Hanout Rice,FEAST,Green,False,False,True,217.98280773038096,0.7791969061517507,0.262449008383316,109.33,378.74,181.65,0.65,91.11,315.62,0.22
R-57969,RATIO| Sandwich|FLX,OK - SANDWICH KITCHEN,Green,False,False,True,263.8191087815413,2.961626128357652,0.5503354470564839,33.0,1183.67,125.63,1.41,15.71,563.65,0.26
R-42825,RED CABBAGE,FT STICKS AND SPOONS,Green,False,False,True,271.9616637522321,2.017457485714286,0.5758859239285715,11.96,532.08,159.89,1.19,7.03,312.81,0.34
R-64827,RED CURRY CHICKEN PLATE,FT STICKS AND SPOONS,Yellow,False,True,False,1055.66544381694,20.338967788768542,2.6875866246002054,184.38,648.61,262.6,5.06,45.87,161.35,0.67
R-65598,RFPOP|Korean Fried Chick pl+1,FT HOMESKILLET,Green,False,False,True,860.771405166345,13.10084301052377,1.7158758509548648,154.03,580.98,200.18,3.05,35.82,135.11,0.4
R-65602,RFPOP|Korean Fried Chick pl+2,FT HOMESKILLET,Green,False,False,True,940.6779810497544,13.788389029891542,1.9067617298680428,158.85,755.7,174.2,2.55,29.42,139.94,0.35
R-65603,RFPOP|Korean Fried Chick plate,FT HOMESKILLET,Yellow,False,True,False,766.3363609404975,12.288288623998223,1.4902834486029273,148.33,374.48,255.45,4.1,49.44,124.83,0.5
R-65600,RFPOP|Korean Fried Tofu pl +1,FT HOMESKILLET,Green,False,False,True,596.2314051663448,2.010843010523771,0.9788758509548652,117.66,550.87,138.66,0.47,27.36,128.11,0.23
R-65601,RFPOP|Korean Fried Tofu pl+2,FT HOMESKILLET,Green,False,False,True,676.1379810497541,2.6983890298915427,1.1697617298680432,122.48,725.59,125.21,0.5,22.68,134.37,0.22
R-65599,RFPOP|Korean Fried Tofu Plate,FT HOMESKILLET,Green,False,False,True,501.79636094049727,1.1982886239982231,0.7532834486029273,111.96,344.37,167.27,0.4,37.32,114.79,0.25
R-44404,Riata,FEAST,Yellow,False,True,False,229.97512780585424,2.083835401730196,0.1972171419047632,18.72,921.42,255.53,2.32,20.8,1023.8,0.22
R-44406,Rice Brown Whole Grain,FEAST,Green,False,False,True,152.202,0.3263752427435723,0.1302,94.58,279.0,126.84,0.27,78.82,232.5,0.11
R-30652,Rice Noodle ,FEAST,Green,False,False,True,420.6747320660496,0.8690371945341613,0.384457254111801,256.47,766.54,247.31,0.51,150.78,450.65,0.23
R-39080,RICE NOODLES,FT STICKS AND SPOONS,Green,False,False,True,420.6747320660496,0.8690371945341613,0.0,256.47,766.54,247.31,0.51,150.78,450.65,0.0
R-48810,RISOTTO VEG REG,FT HOMESKILLET,Green,False,False,True,432.0440132002215,2.4714408316008205,0.4831488000242463,92.78,2022.45,217.71,1.25,46.75,1019.14,0.24
R-64846,ROASTED PEAS - KETCHUP,FT GRAB & GO,Green,False,False,True,0.6995,0.0059,0.0069099999999999,0.0,0.0,69.95,0.59,0.0,0.0,0.69
R-44539,ROASTED|Broccoli|Side,FEAST,Green,False,False,True,113.57950238095238,1.326488095238095,0.4257845238095238,9.21,418.43,75.72,0.88,6.14,278.95,0.28
R-35144,ROCKFISH|Caribbean|Plate(Test),FEAST,Green,False,False,True,1121.734225589396,13.151633034968553,2.229505648897983,304.95,1798.28,211.65,2.48,57.54,339.3,0.42
R-40973,RS - GINGER SNAP  COOKIE,FEAST,Green,False,False,True,1.5225,0.0148,0.0,0.42,12.82,152.25,1.48,42.0,1282.0,0.0
R-40483,RS - ORGANIC APPLE ASSORTED,FEAST,Green,False,False,True,65.17414655719982,0.4913995970523304,0.1110199089636746,20.84,186.5,35.81,0.27,11.45,102.47,0.06
R-39126,RS - PITA half,FEAST,Green,False,False,True,0.76125,0.0074,0.0,0.21,6.41,152.25,1.48,42.0,1282.0,0.0
R-49306,RS - PITA whole,FT OASIS/CHAAT,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-64300,RS - PUMPKIN COOKIE,FT BAKERY,Yellow,False,True,False,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-35735,RTS| Mushroom Bao|DO NOT USE,FEAST,Yellow,False,True,False,204.72255079243013,0.9780684630792086,0.722386822937914,6.46,247.21,252.12,1.2,7.96,304.45,0.89
R-45017,RTS| Tropical Overnight Oats ,FEAST,Green,False,False,True,212.52808229514275,0.660733908045977,0.5281972691879867,54.08,2616.74,70.84,0.22,18.03,872.25,0.18
R-32742,RTS|ApplePieOvernightOats,FEAST,Green,False,False,True,453.16924102634624,1.093953426710432,0.8612320459003278,110.37,5309.34,131.35,0.32,31.99,1538.94,0.25
R-67677,RTS|Baked|Loaded Sweet Potato,FT HOMESKILLET,Green,False,False,True,251.7877757997395,2.281030973507701,0.4318489813843563,18.59,853.73,141.45,1.28,10.44,479.62,0.24
R-56967,RTS|Banana Steel Cut Oats,FEAST,Green,False,False,True,567.3797159919028,1.694801821862348,1.1306824898785426,101.56,4386.83,159.83,0.48,28.61,1235.73,0.32
R-68140,RTS|Beyond Bratwurst|VEGAN ,FEAST,Green,False,False,True,67.9815,0.1328,0.0210199999999999,1.81,54.24,54.39,0.11,1.45,43.39,0.02
R-60381,RTS|Beyond Bread Pudding,FEAST,Red,True,False,False,1111.6744261910435,11.690873947239348,1.7883529950404926,140.41,6459.66,547.62,5.76,69.17,3182.1,0.88
R-68130,RTS|Bowl|Beyond Hash,FEAST,Yellow,False,True,False,413.3394370429189,5.274890510693648,0.9887316426409564,60.57,1878.11,167.34,2.14,24.52,760.37,0.4
R-67923,RTS|Bowl|Breakfast Buddah ,FEAST,Green,False,False,True,558.228887518965,5.582035150434478,1.055789263207864,96.62,2369.68,169.16,1.69,29.28,718.08,0.32
R-55946,RTS|Bowl|Buddha ,FEAST,Yellow,False,True,False,540.408422456504,2.7232835262178643,1.5446205650624392,148.86,7572.56,134.1,0.68,36.94,1879.05,0.38
R-65942,RTS|Bowl|Chili Miso Scramble,FEAST,Yellow,False,True,False,756.1702192886534,9.927909374703315,2.28216504688077,97.19,2923.42,247.92,3.26,31.87,958.5,0.75
R-67922,RTS|Bowl|Cocoa Quinoa|VEGAN,FEAST,Green,False,False,True,496.2866866846605,1.3356797121007646,1.2080889113810165,91.03,4139.43,139.8,0.38,25.64,1166.04,0.34
R-64725,RTS|Bowl|Crispy Cauli Bowl,FEAST,Green,False,False,True,489.0276952678541,2.604883892927868,1.4209839271455555,113.24,1472.97,143.83,0.77,33.31,433.23,0.42
R-32886,RTS|Bowl|Curried Chickpea,FEAST,Green,False,False,True,538.1933569419294,2.037400336707952,2.79881269488733,86.37,577.65,165.09,0.62,26.49,177.19,0.86
R-55942,RTS|Bowl|falafel,FEAST,Green,False,False,True,564.3101986992865,2.394468685736607,1.9422547271529025,87.21,1567.21,204.83,0.87,31.66,568.86,0.7
R-36666,RTS|Bowl|Five Alarm,FEAST,Green,False,False,True,475.9645918039808,3.446533103648865,1.046689833014031,108.34,1113.59,149.67,1.08,34.07,350.19,0.33
R-54342,RTS|Bowl|Kitsilano Tofu,FEAST,Green,False,False,True,497.8669808885332,1.3641476343248549,1.4170506683055648,81.02,302.26,187.87,0.51,30.57,114.06,0.53
R-55057,RTS|Bowl|Mediterranean,FEAST,Green,False,False,True,632.818265374441,3.5354496763476018,1.9932173912443871,95.29,1751.72,182.11,1.02,27.42,504.09,0.57
R-67926,RTS|Bowl|Quinoa Mushroom  ,FEAST,Green,False,False,True,301.9409757560659,3.274377659322776,0.701245583079638,67.78,1673.88,105.21,1.14,23.62,583.23,0.24
R-50333,RTS|Bowl|Roasted squash ,FEAST,Green,False,False,True,385.1345482221772,2.683793038262373,0.8711861190228555,96.79,817.26,96.77,0.67,24.32,205.34,0.22
R-27405,RTS|Bowl|Southwest ,FEAST,Green,False,False,True,345.9310530014172,1.7898572184450687,1.2511317685119143,51.98,785.98,101.74,0.53,15.29,231.17,0.37
R-67607,RTS|Bowl|Tahini Tofu Buddha ,FEAST,Yellow,False,True,False,482.908642629236,1.8911380841182528,0.9790572875469944,131.18,5386.21,159.38,0.62,43.29,1777.63,0.32
R-40621,RTS|Bowl|Thai Coconut,FEAST,Green,False,False,True,301.3249046537097,1.9412543551742425,0.6957545756323429,64.14,622.33,81.44,0.52,17.34,168.2,0.19
R-51215,RTS|Bowl|White Bean Breakfast,FEAST,Yellow,False,True,False,881.0694348793669,7.995963065063678,1.6655463512951851,152.94,3790.93,238.13,2.16,41.34,1024.58,0.45
R-47475,RTS|Bun|Vegetable Steam(1),FT DIM SUM,Green,False,False,True,1.0127,0.0113499999999999,0.0,0.25,7.88,101.27,1.13,25.0,788.0,0.0
R-67600,RTS|Califlower&Broccoli Gratin,FEAST,Red,True,False,False,1302.013892156448,8.485985446228604,1.9275337303364617,80.99,6568.08,664.29,4.33,41.32,3351.06,0.98
R-62295,RTS|Classic Fried Rice|SIDE,FEAST,Green,False,False,True,173.80650101652807,0.7066561496913307,0.1681762477581798,90.73,402.68,99.32,0.4,51.85,230.1,0.1
R-58406,RTS|Congee|Shiitake,FEAST,Green,False,False,True,109.48027126257745,0.4878280715679671,0.26296489090629,33.18,148.92,31.73,0.14,9.62,43.17,0.08
R-50498,RTS|Crepe|Apple Cinnamon|PLATE,FEAST,Green,False,False,True,165.96187520737328,1.388539285714286,0.2570264208909368,15.66,173.25,45.85,0.38,4.33,47.86,0.07
R-61731,RTS|Crepe|Mixed Berry,FEAST,Green,False,False,True,223.89141823767636,1.239405194805195,0.2106942996788156,29.3,1155.65,61.85,0.34,8.09,319.24,0.06
R-56990,RTS|Curry Root Veg|SIDE,FT SIDES ,Green,False,False,True,82.4310198719161,1.0738885715195805,0.2018738267026772,1.21,32.57,41.22,0.54,0.6,16.28,0.1
R-44866,RTS|Dan Dan Noodle|Tofu,FEAST,Green,False,False,True,422.4967293047147,2.823975578321511,1.202060330673264,36.99,1213.6,117.36,0.78,10.28,337.11,0.33
R-65609,RTS|Green Thai Curry|TOFU,FEAST,Green,False,False,True,360.0150242619033,1.3731243382045786,0.6954644706145257,62.61,262.25,72.73,0.28,12.65,52.98,0.14
R-61906,RTS|HASH|Sweet Potato & Kale,FEAST,Green,False,False,True,571.2701692712401,7.546457560993575,0.948316061482445,68.18,2432.22,146.48,1.93,17.48,623.65,0.24
R-68188,RTS|Hashbrown Omelete Bite,FEAST,Green,False,False,True,177.3444853680719,1.282801434710815,0.8126428248526941,8.24,465.41,164.72,1.19,7.65,432.27,0.75
R-51266,RTS|Hummus & Pita,FEAST,Yellow,False,True,False,227.8329822820513,0.7349859923076923,1.4153387984615382,17.16,1199.53,170.66,0.55,12.85,898.52,1.06
R-67556,RTS|Kung Pao|Mushrooms,FEAST,Green,False,False,True,359.6522533688279,2.2595508190013938,0.6211826741095112,133.73,3636.08,108.99,0.68,40.52,1101.84,0.19
R-61879,RTS|Lettuce Wrap|Mushroom Larb,FEAST,Green,False,False,True,309.71093469714464,3.862951389112221,0.9753886460770942,38.58,1238.71,72.53,0.9,9.04,290.1,0.23
R-51301,RTS|Mapo Tofu|PLATE,FEAST,Green,False,False,True,357.94521845554914,1.791175163664839,0.747758388551898,87.91,564.56,118.52,0.59,29.11,186.94,0.25
R-62166,RTS|Mushroom & Broccoli|PLATE,FEAST,Green,False,False,True,260.9830365623996,2.104117122295751,0.5134899112292477,94.78,923.85,93.54,0.75,33.97,331.13,0.18
R-46845,RTS|Mushroom Bao|PLATE,FEAST,Green,False,False,True,312.5749058202903,2.1794531602523897,0.9193128662784626,52.9,670.87,111.2,0.78,18.82,238.66,0.33
R-54422,RTS|Nasi Goreng,FEAST,Green,False,False,True,370.1932658262627,2.2234383951675465,0.9322667059128308,93.03,810.84,107.28,0.64,26.96,234.97,0.27
R-60391,RTS|Nutella Banana Bread pudd,FEAST,Red,True,False,False,1700.628436959351,7.010272113528611,5.095949860103814,45.09,4510.16,596.71,2.46,15.82,1582.51,1.79
R-56697,RTS|Omelet|Asparagus,FEAST,Red,True,False,False,848.7242591836734,13.010239795918366,1.5621938775510205,143.42,4779.3,325.18,4.98,54.95,1831.15,0.6
R-50556,RTS|Omelet|Mushroom Cheddar,FEAST,Red,True,False,False,863.0634612067481,12.863679256945357,1.576354194272464,145.2,5020.92,324.34,4.83,54.57,1886.88,0.59
R-56696,RTS|Omelet|Mushroom Pesto,FEAST,Yellow,False,True,False,1056.9571885034015,15.369749149659864,1.8104411564625853,166.71,5995.8,222.47,3.24,35.09,1262.01,0.38
R-50555,RTS|Omelet|Spinach & Mushroom,FEAST,Yellow,False,True,False,1055.153245170068,15.196005102040814,1.81550306122449,165.23,5930.54,229.88,3.31,36.0,1292.06,0.4
R-55222,RTS|Omelete|3 Cheese,FEAST,Yellow,False,True,False,1209.5728966593406,16.709214241758243,1.9642937245421248,192.66,7399.04,276.16,3.81,43.99,1689.28,0.45
R-58351,RTS|Pasta|Harvest Squash,FEAST,Green,False,False,True,358.9021539735187,3.224931608403661,0.9069352101038978,75.11,3664.92,84.95,0.76,17.78,867.44,0.21
R-56509,RTS|Quesadilla|Breakfast,FEAST,Red,True,False,False,1605.2591797944503,17.110129573331136,2.5615963731138813,215.68,10752.06,330.3,3.52,44.38,2212.36,0.53
R-26808,RTS|Quiche|3 Cheese,FEAST,Red,True,False,False,580.2253429991567,5.736142742653838,0.8024835558861628,64.06,3290.29,392.04,3.88,43.28,2223.17,0.54
R-67355,RTS|Quiche|Beyond Western,FT GRILL BREAKFAST,Yellow,False,True,False,590.5858595132014,6.501739937493499,0.9244026160596828,68.35,2878.29,335.56,3.69,38.84,1635.39,0.53
R-67678,RTS|Quiche|Broccoli & Cheddar,FEAST,Yellow,False,True,False,555.8411535413182,5.51651537303446,0.8279567238206698,56.5,2889.37,334.84,3.32,34.04,1740.58,0.5
R-51258,RTS|Quiche|Denver,FEAST,Red,True,False,False,625.4333229591837,6.2999005149281935,0.9142549385865396,66.63,3375.48,419.75,4.23,44.72,2265.42,0.61
R-44319,RTS|Quinoa Tabouleh Salad|SIDE,FEAST,Green,False,False,True,263.63187883677085,1.4993453796466736,0.8675635634614804,35.28,1363.32,114.62,0.65,15.34,592.75,0.38
R-62271,RTS|Roasted Broccoli|SIDE,FT SIDES ,Green,False,False,True,113.57950238095238,1.326488095238095,0.4257845238095238,9.21,418.43,75.72,0.88,6.14,278.95,0.28
R-56688,RTS|Shakshuka,FEAST,Green,False,False,True,437.11216854287113,5.076563481356844,0.7953800699915861,60.08,2609.42,143.08,1.66,19.67,854.15,0.26
R-67351,RTS|Spanish Rice & Beans,FEAST,Green,False,False,True,385.759366988153,1.7257485116407243,1.6642070598290597,53.13,593.93,133.71,0.6,18.42,205.87,0.58
R-44841,RTS|Spring Roll|Vegetarian,FEAST,Green,False,False,True,1.0127,0.3151,0.0,1.16,58.95,2.2,0.69,2.52,128.15,0.0
R-55778,RTS|Sweet & Sour|Tofu|PLATE,FEAST,Green,False,False,True,536.9296218357374,1.8588907818802864,1.6823972473066535,79.27,707.9,185.15,0.64,27.33,244.1,0.58
R-57581,RTS|Sweet Potato Katsu|PLATE,FEAST,Green,False,False,True,462.0732074000439,4.205628002951174,0.7778703126812648,124.65,1627.14,116.39,1.06,31.4,409.86,0.2
R-68201,RTS|Tater Tots|SIDE,FEAST,Green,False,False,True,99.3065954887218,0.9521593984962404,0.2052893233082706,0.51,15.03,55.17,0.53,0.28,8.35,0.11
R-58716,RTS|Toast|Mushroom Pesto,FEAST,Green,False,False,True,145.70029057728718,1.6051849460663512,0.2635920521640571,15.14,740.61,143.55,1.58,14.92,729.67,0.26
R-36669,RTS|Toast|Smashed Avocado,FEAST,Green,False,False,True,124.924173580079,0.7088490301392197,0.1808656919698106,14.72,957.99,85.27,0.48,10.05,653.92,0.12
R-50811,RTS|Veg Pad Thai|VEGAN,FEAST,Green,False,False,True,758.4384369190599,2.409233772636466,1.3413631970978168,272.26,3764.2,165.96,0.53,59.58,823.68,0.29
R-46280,RTS|Vietnemese Tofu Curry,FEAST,Green,False,False,True,291.3042802086958,1.553646440223243,0.7701913436826759,81.7,312.88,84.93,0.45,23.82,91.22,0.22
R-44934,RTS|Wok Fried Greens|SIDE,FT SIDES ,Green,False,False,True,91.75246247609074,1.2470807919458988,0.3245973565357765,7.32,333.19,61.17,0.83,4.88,222.13,0.22
R-40518,S & S CHICKEN BALLS,FT GRILL FREATURES,Yellow,False,True,False,682.447653809355,17.48274023796071,1.7535953991327815,60.94,325.06,233.92,5.99,20.89,111.42,0.6
R-62179,S.I. Meal Full Pkg  (Catering),MISC.,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-62177,S.I. Meal Single (Catering),MISC.,Green,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-66021,S&S/Pansit and Tofu Plate,FEAST,Green,False,False,True,570.0116618376511,3.73810729076233,1.6270543718902175,59.46,1778.61,162.86,1.07,16.99,508.17,0.46
R-47234,S&S| Katsu|Tofu,FT STICKS AND SPOONS,Green,False,False,True,553.5303901029063,2.438599278003986,0.908180298577864,169.24,556.92,115.32,0.51,35.26,116.02,0.19
R-47206,S&S| Salad roll,FT HOMESKILLET,Yellow,False,True,False,205.4494450112403,0.9435854753829338,0.3053282326215303,77.37,3056.63,117.68,0.54,44.32,1750.81,0.17
R-55436,S&S| Sambal Green Beans|SIDE,FT SIDES ,Yellow,False,True,False,252.21702,0.8787453333333333,1.9016867333333336,0.06,2.8,210.18,0.73,0.05,2.33,1.58
R-53919,S&S| Summer Roll DOZ|FORMAL,FEAST,Green,False,False,True,1030.0269668174476,6.06701884499228,1.430689673909643,481.11,5393.1,114.45,0.67,53.46,599.23,0.16
R-51226,S&S|Add Fried Tempeh,FT STICKS AND SPOONS,Green,False,False,True,95.8083552595875,0.3126078946432895,0.2346834210463552,0.35,1.73,191.62,0.63,0.7,3.46,0.47
R-51236,S&S|Add Pacific Rockfish,FT STICKS AND SPOONS,Red,True,False,False,504.26133142857145,7.031782857142857,0.7160817142857143,158.06,848.41,560.29,7.81,175.62,942.68,0.8
R-62341,S&S|ADD|Egg Roll|SIDE,FEAST,Green,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-55967,S&S|Ajitama|Ramen Egg|ADD ON,FEAST,Red,True,False,False,561.1962133490522,9.272708416989584,0.9995125093718747,90.74,2661.74,1122.39,18.55,181.48,5323.48,2.0
R-44832,S&S|BBean Chow Mein| PlateTofu,FEAST,Green,False,False,True,371.9770129271348,3.0266625545096373,1.1344911100296686,32.36,1108.1,76.7,0.62,6.67,228.47,0.23
